,ticker,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,industry,symbol,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,price,dcf,marketCap,eff_tax_rate,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,gross_profit_margin,operating_margin,return_on_equity,return_on_assets,Beta,RF_rate,cost_of_debt,cost_of_equity,wacc,sector
112,MMM,,66740,,,2016,,30109000000,15040000000,15069000000,0.5004815835796605,1735000000,6111000000,0,6111000000,0,7846000000,22886000000,29000000.0,199000000,1474000000,8718000000,0.2895479756883324,7223000000,0.23989504799229466,-170000000,7053000000,0.23424889567903284,1995000000,5050000000,0.16772393636454216,8.35,8.16,604700000,618700000,,,Conglomerates,,2398000000.0,280000000.0,2678000000.0,4501000000.0,3385000000.0,1162000000.0,11726000000.0,8516000000.0,9166000000.0,2320000000.0,11486000000.0,145000000.0,422000000.0,611000000.0,21180000000.0,0.0,32906000000.0,2376000000.0,972000000.0,389000000.0,551000000.0,1931000000.0,6219000000.0,10678000000.0,15000000.0,145000000.0,5506000000.0,16344000000.0,0.0,45000000.0,22563000000.0,0.0,9000000.0,37907000000.0,-7245000000.0,-20373000000.0,10298000000.0,10298000000.0,32861000000.0,0.0,32861000000.0,425000000.0,11650000000.0,9252000000.0,7000000,298000000,-7000000,-313000000,148000000,5507000000,-160000000,6662000000,-1420000000,126000000,-1410000000,1247000000,54000000,-1403000000,-992000000,804000000,-3753000000,-2678000000,1993000000,-4626000000,-33000000,600000000,2398000000,1798000000,6662000000,-1420000000,5242000000,10.300686823804623,10.300686823804623,3.523081899483211,21.00524216070099,6.6894023550322155,20.23587808308661,15.922616768468929,15.922616768468929,2.3591883236582265,3.523081899483211,0.02524593744961011,13.228776429403533,10.300686823804623,,,,,0.31295204521971676,2.1910079627112062,0.6856804230231569,35.2964824120603,0.5004815835796605,0.23989504799229466,49.03864828121966,0.1534674527441804,,0.0165,0.0234,,,Industrials
113,MMM,,66740,,,2015,,30274000000,15383000000,14891000000,0.4918742154984475,1763000000,6182000000,0,6182000000,0,7945000000,23328000000,26000000.0,149000000,1435000000,8399000000,0.2774327806038185,6946000000,0.2294378014137544,-123000000,6823000000,0.22537490916297814,1982000000,4833000000,0.15964193697562265,7.72,7.58,625600000,637200000,,,Conglomerates,,1798000000.0,118000000.0,1916000000.0,4260000000.0,3518000000.0,1292000000.0,10986000000.0,8515000000.0,9249000000.0,2601000000.0,11850000000.0,126000000.0,510000000.0,731000000.0,21732000000.0,0.0,32718000000.0,2260000000.0,2044000000.0,421000000.0,518000000.0,1875000000.0,7118000000.0,8753000000.0,19000000.0,551000000.0,4530000000.0,13853000000.0,0.0,46000000.0,20971000000.0,0.0,9000000.0,36575000000.0,-6359000000.0,-18517000000.0,11708000000.0,11708000000.0,32679000000.0,0.0,32679000000.0,244000000.0,10797000000.0,8999000000.0,395000000,276000000,-790000000,-58000000,9000000,3868000000,271000000,6420000000,-1461000000,-2791000000,-652000000,1952000000,135000000,-2817000000,-800000000,635000000,-5238000000,-2561000000,4316000000,-3648000000,-54000000,-99000000,1798000000,1897000000,6420000000,-1461000000,4959000000,8.068466006149642,8.068466006149642,3.1203540992270598,19.545954893440925,7.106572769953051,19.04932446057673,14.714267912772584,14.714267912772584,2.2711644467564343,3.1203540992270598,0.027110397859114854,12.318680795332778,8.068466006149642,,,,,0.3578458340974387,1.791168431841476,0.6409621615013142,45.61744966442953,0.4918742154984475,0.2294378014137544,41.27946703108985,0.1477168531083807,,0.0084,0.0153,,,Industrials
114,MMM,,66740,,,2014,,31821000000,16447000000,15374000000,0.4831400647371233,1770000000,6469000000,0,6469000000,0,8239000000,24686000000,33000000.0,142000000,1408000000,8534000000,0.26818767480594574,7135000000,0.2242229973916596,-109000000,7026000000,0.22079758649948147,2028000000,4956000000,0.15574620533609881,7.63,7.49,649200000,662000000,,,Conglomerates,,1897000000.0,626000000.0,2523000000.0,4315000000.0,3706000000.0,1221000000.0,11765000000.0,8489000000.0,7050000000.0,1435000000.0,8485000000.0,930000000.0,889000000.0,711000000.0,19504000000.0,0.0,31269000000.0,2340000000.0,106000000.0,525000000.0,541000000.0,2486000000.0,5998000000.0,6731000000.0,21000000.0,141000000.0,5236000000.0,12129000000.0,0.0,59000000.0,18127000000.0,0.0,9000000.0,34317000000.0,-6289000000.0,-14928000000.0,13109000000.0,13109000000.0,31236000000.0,0.0,31236000000.0,1556000000.0,6837000000.0,4940000000.0,-146000000,280000000,-100000000,-268000000,75000000,5767000000,228000000,6626000000,-1493000000,-94000000,-1280000000,2034000000,237000000,-596000000,-1625000000,968000000,-5652000000,-2216000000,1922000000,-6603000000,-111000000,-684000000,1897000000,2581000000,6626000000,-1493000000,5133000000,8.037620109277595,8.037620109277595,3.3111832441632885,21.260121471452784,7.374507531865585,20.52701383450614,15.90177513017205,15.90177513017205,2.5635347064017733,3.3111832441632885,0.02103161953793308,12.925376378312633,8.037620109277595,,,,,0.419233106271387,1.3827904493096346,0.579711535386485,49.24647887323944,0.4831400647371233,0.2242229973916596,37.8060874208559,0.1584956346541303,,0.0063,0.0132,,,Industrials
115,MMM,,66740,,,2013,,30871000000,16106000000,14765000000,0.4782805869586343,1715000000,6384000000,0,6384000000,0,8099000000,24205000000,41000000.0,145000000,1371000000,8016000000,0.25966117067798256,6666000000,0.2159308088497295,-104000000,6562000000,0.21256195134592337,1841000000,4659000000,0.15091833759839332,6.83,6.72,681900000,693600000,,,Conglomerates,,2581000000.0,756000000.0,3337000000.0,4352000000.0,3864000000.0,1180000000.0,12733000000.0,8652000000.0,7345000000.0,1688000000.0,9033000000.0,1575000000.0,360000000.0,1197000000.0,20817000000.0,0.0,33550000000.0,2346000000.0,1683000000.0,505000000.0,521000000.0,2443000000.0,7498000000.0,4326000000.0,19000000.0,538000000.0,3221000000.0,8104000000.0,0.0,58000000.0,15602000000.0,0.0,9000000.0,32416000000.0,-3913000000.0,-11010000000.0,17502000000.0,17502000000.0,33104000000.0,0.0,33104000000.0,2331000000.0,6009000000.0,3428000000.0,-167000000,240000000,-160000000,-337000000,16000000,5235000000,-126000000,5817000000,-1665000000,8000000,-4040000000,4667000000,174000000,-856000000,-859000000,1609000000,-5212000000,-1730000000,946000000,-5246000000,-17000000,-302000000,2581000000,2883000000,5817000000,-1665000000,4152000000,4.988989664832019,4.988989664832019,2.828457034559619,18.741639217405023,7.0935202205882355,21.03017753224711,15.01070949181537,15.01070949181537,2.373685695087014,2.828457034559619,0.019812798347886563,11.320521097042166,4.988989664832019,,,,,0.5216691505216096,0.891440978173923,0.46503725782414307,44.97241379310345,0.4782805869586343,0.2159308088497295,26.619814878299625,0.13886736214605067,,0.002,0.0089,,,Industrials
116,MRK,,310158,,,2018,,42294000000,13509000000,28785000000,0.6805929919137467,9752000000,10102000000,0,10102000000,0,19854000000,33363000000,343000000.0,772000000,4519000000,14019000000,0.3314654560930628,8931000000,0.21116470421336359,199000000,8701000000,0.20572658060244953,2508000000,6220000000,0.14706577765167636,2.4,2.32,2592559543,2679000000,,,Drug Manufacturers—General,,7965000000.0,899000000.0,8864000000.0,7071000000.0,5440000000.0,4500000000.0,25875000000.0,13291000000.0,18253000000.0,11431000000.0,29684000000.0,6233000000.0,0.0,7554000000.0,56762000000.0,0.0,82637000000.0,3318000000.0,5308000000.0,0.0,0.0,13580000000.0,22206000000.0,19806000000.0,0.0,1702000000.0,12041000000.0,33549000000.0,0.0,0.0,55755000000.0,0.0,1788000000.0,42579000000.0,-5545000000.0,-12121000000.0,26701000000.0,26701000000.0,82456000000.0,0.0,82456000000.0,7132000000.0,25114000000.0,17149000000.0,-509000000,348000000,-1553000000,-418000000,230000000,-674000000,1897000000,10922000000,0,-431000000,-7994000000,15252000000,-2513000000,4314000000,-4287000000,0,-9091000000,-5172000000,5390000000,-13160000000,-205000000,1871000000,7967000000,6096000000,10922000000,-2615000000,8307000000,6.797644748709868,6.797644748709868,4.2914813551639055,29.180693317572697,5.981332201951633,21.849513956338292,16.61819377726627,16.61819377726627,10.705063666595361,4.2914813551639055,0.028495253521565712,14.170262674606048,6.797644748709868,70.01,73.08,197372471461.0,0.28824273072060685,0.3231119232305142,2.088124040298116,0.674697774604596,10.82642487046632,0.6805929919137467,0.21116470421336359,23.29500767761507,0.07526894732383799,0.8015771123592524,0.0151,0.022,6.633484783065929,5.886472687610425,Healthcare
117,MRK,,310158,,,2017,,40122000000,12775000000,27347000000,0.681596131798016,10208000000,0,9830000000,9830000000,0,20038000000,32813000000,385000000.0,754000000,4637000000,11888000000,0.2962962962962963,7309000000,0.1821693833806889,-419000000,6521000000,0.16252928567868002,4103000000,2394000000,0.059668012561686856,0.89,0.87,2696611608,2748000000,,,Drug Manufacturers—General,,6092000000.0,2406000000.0,8498000000.0,6873000000.0,5096000000.0,4299000000.0,24766000000.0,12439000000.0,18284000000.0,14183000000.0,32467000000.0,12125000000.0,0.0,6075000000.0,63106000000.0,0.0,87872000000.0,3102000000.0,3057000000.0,0.0,0.0,12455000000.0,18614000000.0,21353000000.0,0.0,2219000000.0,11117000000.0,34689000000.0,0.0,0.0,53303000000.0,0.0,1788000000.0,41350000000.0,-4910000000.0,-3892000000.0,34336000000.0,34336000000.0,87639000000.0,0.0,87639000000.0,14531000000.0,24410000000.0,18318000000.0,-2621000000,312000000,-5021000000,297000000,254000000,-1091000000,6746000000,6447000000,0,-396000000,-10739000000,15664000000,-1850000000,2679000000,-1103000000,0,-4014000000,-5167000000,278000000,-10006000000,457000000,-423000000,6092000000,6515000000,6447000000,-1888000000,4559000000,4.545045187560152,4.545045187560152,3.8896034983317236,65.18741502091287,5.837625491051942,34.23089966222097,24.206401669003476,24.206401669003476,24.874082360394397,3.8896034983317236,0.03310934245657265,14.66829336810779,4.545045187560152,,,,,0.39075018208302986,1.5523939888164027,0.6065982337946103,8.137931034482758,0.681596131798016,0.1821693833806889,6.972273998136067,0.02724417334304443,,0.025699999999999997,0.034199999999999994,,,Healthcare
118,MRK,,310158,,,2016,,39807000000,13891000000,25916000000,0.6510412741477629,10124000000,0,9762000000,9762000000,0,19886000000,33777000000,328000000.0,693000000,5441000000,10772000000,0.2706056723691813,6030000000,0.1514808953199186,-1006000000,4659000000,0.11703971663275303,718000000,3920000000,0.09847514256286583,1.43,1.41,2748731322,2787000000,,,Drug Manufacturers—General,,6515000000.0,7826000000.0,14341000000.0,7018000000.0,4866000000.0,4389000000.0,30614000000.0,12026000000.0,18162000000.0,17305000000.0,35467000000.0,11416000000.0,0.0,5854000000.0,64763000000.0,0.0,95377000000.0,2807000000.0,568000000.0,0.0,0.0,13829000000.0,17204000000.0,24274000000.0,0.0,5077000000.0,8514000000.0,37865000000.0,0.0,0.0,55069000000.0,0.0,1788000000.0,44133000000.0,-5226000000.0,-607000000.0,40088000000.0,40088000000.0,95157000000.0,0.0,95157000000.0,19242000000.0,24842000000.0,18327000000.0,-1521000000,300000000,-2601000000,-619000000,278000000,237000000,4837000000,10376000000,0,-780000000,-15651000000,14353000000,-1132000000,-3210000000,-2386000000,0,-3434000000,-5124000000,1900000000,-9044000000,-131000000,-2009000000,6515000000,8524000000,10376000000,-1614000000,8762000000,4.019177077211663,4.019177077211663,4.047548689206952,41.102237416138045,5.672128811627244,18.388583733309876,15.528216140252615,15.528216140252615,15.986841289092824,4.047548689206952,0.03180223119994026,16.658723604833007,4.019177077211663,,,,,0.420310976440861,1.3737028537218121,0.577382387787412,6.24963924963925,0.6510412741477629,0.1514808953199186,9.778487327878667,0.04110005556895268,,0.0165,0.0288,,,Healthcare
119,MRK,,310158,,,2015,,39498000000,14934000000,24564000000,0.6219049065775483,6704000000,0,10313000000,10313000000,0,17017000000,31951000000,289000000.0,672000000,6375000000,12431000000,0.3147247961922123,7547000000,0.19107296571978327,-1763000000,5401000000,0.13674110081523116,942000000,4442000000,0.11246139045014937,1.6,1.56,2781128073,2841000000,,,Drug Manufacturers—General,,8524000000.0,4903000000.0,13427000000.0,6484000000.0,4700000000.0,5153000000.0,29764000000.0,12507000000.0,17723000000.0,22602000000.0,40325000000.0,13039000000.0,0.0,6144000000.0,72015000000.0,0.0,101779000000.0,2533000000.0,2585000000.0,0.0,0.0,14085000000.0,19203000000.0,23929000000.0,0.0,6535000000.0,7345000000.0,37809000000.0,0.0,0.0,57012000000.0,0.0,1788000000.0,45348000000.0,-4148000000.0,1688000000.0,44676000000.0,44676000000.0,101688000000.0,0.0,101688000000.0,17942000000.0,26514000000.0,17990000000.0,-764000000,299000000,-268000000,-480000000,-37000000,-5000000,2337000000,12421000000,0,-7428000000,-16681000000,20413000000,-1062000000,-4758000000,-2906000000,0,-4186000000,-5117000000,6939000000,-5270000000,-1310000000,1083000000,8524000000,7441000000,12421000000,-1283000000,11138000000,3.009790853190487,3.009790853190487,3.404360123478105,30.27136788769432,6.091610117211598,12.072671588897306,10.825651409478962,10.825651409478962,11.912912274031044,3.404360123478105,0.0380543945516831,12.264131297332328,3.009790853190487,,,,,0.43895106063136796,1.2761214074670963,0.560154845302076,7.607142857142857,0.6219049065775483,0.19107296571978327,9.942698540603455,0.04364358069935841,,0.0084,0.0169,,,Healthcare
120,MRK,,310158,,,2014,,42237000000,16768000000,25469000000,0.6030021071572318,7180000000,0,11606000000,11606000000,0,18786000000,35554000000,266000000.0,732000000,6691000000,24692000000,0.5846059142458034,6683000000,0.1582261997774463,11066000000,17283000000,0.4091909936785283,5349000000,11920000000,0.28221701351895256,4.2,4.07,2838140196,2928000000,,,Drug Manufacturers—General,,7441000000.0,8278000000.0,15719000000.0,6626000000.0,5571000000.0,5257000000.0,33173000000.0,13136000000.0,12992000000.0,20386000000.0,33378000000.0,13515000000.0,0.0,5133000000.0,65162000000.0,0.0,98335000000.0,2625000000.0,2704000000.0,0.0,0.0,13437000000.0,18766000000.0,18699000000.0,0.0,4266000000.0,7813000000.0,30778000000.0,0.0,0.0,49544000000.0,0.0,1788000000.0,46021000000.0,-4323000000.0,5161000000.0,48647000000.0,48647000000.0,98191000000.0,0.0,98191000000.0,21793000000.0,21403000000.0,13962000000.0,-2600000000,278000000,1824000000,-554000000,593000000,-98000000,-10253000000,7860000000,0,11239000000,-24944000000,15533000000,-2202000000,-374000000,-6617000000,0,-7703000000,-5247000000,4454000000,-15113000000,-553000000,-8180000000,7441000000,15621000000,7860000000,-2317000000,5543000000,3.3557511643436726,3.3557511643436726,3.8650289294179663,13.695237155354583,6.374434047690914,29.451060236663658,20.76936728903647,20.76936728903647,5.50007118499569,3.8650289294179663,0.03214143419095778,7.176787092654571,3.3557511643436726,,,,,0.49470686937509534,1.0184389582091393,0.5038287486652768,23.247267759562842,0.6030021071572318,0.1582261997774463,24.503052603449337,0.12121828443585701,,0.0063,0.0132,,,Healthcare
121,MRK,,310158,,,2013,,44033000000,16954000000,27079000000,0.6149705902391388,7503000000,0,11911000000,11911000000,0,19414000000,36368000000,264000000.0,801000000,6988000000,13221000000,0.3002520836645243,7665000000,0.1740739899620739,-1583000000,5545000000,0.12592828106193082,1028000000,4404000000,0.10001589716803307,1.5,1.47,2927526714,2996000000,,,Drug Manufacturers—General,,15621000000.0,1865000000.0,17486000000.0,7184000000.0,6226000000.0,4789000000.0,35685000000.0,14973000000.0,12301000000.0,23801000000.0,36102000000.0,9770000000.0,0.0,9115000000.0,69960000000.0,0.0,105645000000.0,2274000000.0,4521000000.0,0.0,0.0,11073000000.0,17868000000.0,20539000000.0,0.0,6776000000.0,8136000000.0,35451000000.0,0.0,0.0,53319000000.0,0.0,1788000000.0,39257000000.0,-2197000000.0,10917000000.0,49765000000.0,49765000000.0,103084000000.0,0.0,103084000000.0,11635000000.0,25060000000.0,9439000000.0,-330000000,276000000,-794000000,436000000,522000000,563000000,1110000000,11654000000,0,-200000000,-17991000000,16298000000,-1255000000,-3148000000,-1775000000,0,-6516000000,-5277000000,7578000000,-5990000000,-346000000,2170000000,15621000000,13451000000,11654000000,-1548000000,10106000000,3.0036581918538094,3.0036581918538094,3.394659685181678,33.94120116203561,6.129315144766147,14.79092122675686,12.826244200927134,12.826244200927134,14.060248069493008,3.394659685181678,0.0353030783181017,12.019972007987658,3.0036581918538094,,,,,0.4710587344408159,1.0714156535717874,0.5046997018316058,6.593008739076155,0.6149705902391388,0.1740739899620739,8.849593087511304,0.04168678120119267,,0.002,0.0105,,,Healthcare
122,MSFT,,789019,,,2018,,110360000000,38353000000,72007000000,0.652473722363175,14726000000,4754000000,17469000000,22223000000,0,36949000000,75302000000,0.0,2733000000,10261000000,49468000000,0.44824211670895253,35058000000,0.3176694454512505,1416000000,36474000000,0.33050018122508157,19903000000,16571000000,0.1501540413193186,2.15,2.13,7700000000,7794000000,,,Software—Infrastructure,,11946000000.0,121822000000.0,133768000000.0,26481000000.0,2662000000.0,6751000000.0,169662000000.0,36146000000.0,35683000000.0,8053000000.0,43736000000.0,1862000000.0,0.0,7442000000.0,89186000000.0,0.0,258848000000.0,8617000000.0,3998000000.0,2121000000.0,28905000000.0,14847000000.0,58488000000.0,77810000000.0,3815000000.0,541000000.0,35476000000.0,117642000000.0,0.0,5568000000.0,176130000000.0,0.0,71223000000.0,13682000000.0,-2187000000.0,0.0,82718000000.0,82718000000.0,258848000000.0,0.0,258848000000.0,123684000000.0,81808000000.0,69862000000.0,13040000000,3940000000,2284000000,-3862000000,1148000000,5922000000,-2212000000,43884000000,-11632000000,-888000000,-137380000000,143937000000,-98000000,-6061000000,-10060000000,1002000000,-10721000000,-12699000000,-1112000000,-33590000000,50000000,4283000000,11946000000,7663000000,43884000000,-11632000000,32252000000,9.808615063105975,9.808615063105975,7.351839622961218,48.961983029992155,4.167516332464786,25.156549075716235,18.48849286277459,18.48849286277459,8.51397369822135,7.351839622961218,0.015651710514958346,17.813758809533436,9.808615063105975,105.37,106.92,779245040000.0,0.5456763722103416,0.3195620595870936,2.1292826228874007,0.6804379404129064,13.345773874862788,0.652473722363175,0.3176694454512505,20.033124591987235,0.06401826554580294,1.2165655216309381,0.0151,0.022,10.05992115546762,9.105085261589391,Technology
123,MSFT,,789019,,,2017,,89950000000,34261000000,55689000000,0.6191106170094497,13037000000,4481000000,15539000000,20020000000,0,33057000000,67318000000,0.0,2222000000,8778000000,34149000000,0.3796442468037799,22326000000,0.24820455808782657,823000000,23149000000,0.25735408560311285,1945000000,21204000000,0.23573096164535853,2.74,2.71,7746000000,7832000000,,,Software—Infrastructure,,7663000000.0,125318000000.0,132981000000.0,19792000000.0,2181000000.0,4897000000.0,159851000000.0,23734000000.0,35122000000.0,10106000000.0,45228000000.0,6023000000.0,0.0,6250000000.0,81235000000.0,0.0,241086000000.0,7390000000.0,10121000000.0,718000000.0,34102000000.0,12196000000.0,64527000000.0,76073000000.0,10377000000.0,531000000.0,17184000000.0,104165000000.0,0.0,0.0,168692000000.0,0.0,69315000000.0,2648000000.0,431000000.0,0.0,72394000000.0,72394000000.0,241086000000.0,0.0,241086000000.0,131341000000.0,86194000000.0,78531000000.0,-3296000000,3266000000,69363000000,-925000000,81000000,67711000000,-59808000000,39507000000,-8129000000,-25944000000,-176905000000,164394000000,-197000000,-46781000000,-7922000000,772000000,-11788000000,-11845000000,39191000000,8408000000,19000000,1153000000,7663000000,6510000000,39507000000,-8129000000,31378000000,7.815120686402188,7.815120686402188,6.289803746207893,26.68212822917374,4.544765561843169,18.030717285085093,14.320698786832713,14.320698786832713,4.667459299997285,6.289803746207893,0.02093614909968324,18.867282994272163,7.815120686402188,,,,,0.30028288660478003,2.330193109926237,0.6997171133952199,10.418091809180918,0.6191106170094497,0.24820455808782657,29.28972014255325,0.0879520171225206,,0.025699999999999997,0.0326,,,Technology
124,MSFT,,789019,,,2016,,85320000000,32780000000,52540000000,0.6157993436474449,11988000000,4563000000,14697000000,19260000000,0,31248000000,64028000000,0.0,1243000000,6622000000,27616000000,0.3236755743084857,20182000000,0.236544772620722,-431000000,19751000000,0.2314932020628223,2953000000,16798000000,0.19688232536333802,2.12,2.1,7925000000,8013000000,,,Software—Infrastructure,,6510000000.0,106730000000.0,113240000000.0,18277000000.0,2251000000.0,5892000000.0,139660000000.0,18356000000.0,17872000000.0,3733000000.0,21605000000.0,10431000000.0,0.0,3642000000.0,54034000000.0,0.0,193694000000.0,6898000000.0,12904000000.0,580000000.0,27468000000.0,11507000000.0,59357000000.0,40783000000.0,6441000000.0,1476000000.0,13640000000.0,62340000000.0,0.0,0.0,121697000000.0,0.0,68178000000.0,2282000000.0,1537000000.0,0.0,71997000000.0,71997000000.0,193694000000.0,0.0,193694000000.0,117161000000.0,53687000000.0,47177000000.0,332000000,2668000000,54996000000,-530000000,88000000,57072000000,-48091000000,33325000000,-8343000000,-1393000000,-129758000000,115341000000,203000000,-23950000000,-2796000000,668000000,-15969000000,-11006000000,20710000000,-8393000000,-67000000,915000000,6510000000,5595000000,33325000000,-8343000000,24982000000,6.238996102302874,6.238996102302874,5.264756239773793,26.740624025330394,4.668162171034633,17.98050605946281,13.479039831282822,13.479039831282822,4.78578725414384,5.264756239773793,0.024501935581117632,17.973855821896727,6.238996102302874,,,,,0.3717048540481378,1.6903065405503006,0.6282951459518622,15.889782783588092,0.6157993436474449,0.236544772620722,23.331527702543163,0.0867244209939389,,0.0165,0.0234,,,Technology
125,MSFT,,789019,,,2015,,93580000000,33038000000,60542000000,0.646954477452447,12046000000,4611000000,15713000000,20324000000,0,32370000000,65408000000,0.0,781000000,5957000000,25245000000,0.26976918144902756,18161000000,0.19406924556529173,346000000,18507000000,0.19776661679846122,6314000000,12193000000,0.13029493481513144,1.49,1.48,8177000000,8254000000,,,Software—Infrastructure,,5595000000.0,90931000000.0,96526000000.0,17908000000.0,2902000000.0,7376000000.0,124712000000.0,14731000000.0,16939000000.0,4835000000.0,21774000000.0,12053000000.0,0.0,2953000000.0,51511000000.0,0.0,176223000000.0,6591000000.0,7484000000.0,606000000.0,23223000000.0,11954000000.0,49858000000.0,27808000000.0,2095000000.0,2835000000.0,13544000000.0,46282000000.0,0.0,0.0,96140000000.0,0.0,68465000000.0,9096000000.0,2522000000.0,0.0,80083000000.0,80083000000.0,176223000000.0,0.0,176223000000.0,102984000000.0,35292000000.0,29697000000.0,224000000,2574000000,46585000000,1456000000,-1054000000,45072000000,-38453000000,29080000000,-5944000000,-3723000000,-98729000000,85861000000,-466000000,-23001000000,-1500000000,634000000,-14443000000,-9882000000,16111000000,-9080000000,-73000000,-3074000000,5595000000,8669000000,29080000000,-5944000000,23136000000,4.786755853236018,4.786755853236018,4.096364276498184,31.43916747270565,5.225597498324771,16.568886972454184,13.1821791263652,13.1821791263652,5.805606748364177,4.096364276498184,0.0257788321404266,16.361052445818974,4.786755853236018,,,,,0.45444124773724204,1.2005044766055217,0.545558752262758,23.696542893725994,0.646954477452447,0.19406924556529173,15.225453591898406,0.06919074127667785,,0.0084,0.0153,,,Technology
126,MSFT,,789019,,,2014,,86833000000,26934000000,59899000000,0.6898183870187602,11381000000,4821000000,15811000000,20632000000,0,32013000000,58947000000,0.0,597000000,5212000000,33629000000,0.38728363640551405,27759000000,0.3196826091462923,61000000,27820000000,0.3203851070445568,5746000000,22074000000,0.2542121082998399,2.66,2.63,8299000000,8399000000,,,Software—Infrastructure,,8669000000.0,77040000000.0,85709000000.0,19544000000.0,2660000000.0,6333000000.0,114246000000.0,13011000000.0,20127000000.0,6981000000.0,27108000000.0,14597000000.0,0.0,3422000000.0,58138000000.0,0.0,172384000000.0,7432000000.0,2000000000.0,782000000.0,23150000000.0,12261000000.0,45625000000.0,20645000000.0,2008000000.0,2728000000.0,11594000000.0,36975000000.0,0.0,0.0,82600000000.0,0.0,68366000000.0,17710000000.0,3708000000.0,0.0,89784000000.0,89784000000.0,172384000000.0,0.0,172384000000.0,91637000000.0,22645000000.0,13976000000.0,-331000000,2446000000,44949000000,-1120000000,473000000,44325000000,-42119000000,32231000000,-5485000000,-5937000000,-72690000000,65366000000,-87000000,-18833000000,-3888000000,607000000,-7316000000,-8879000000,11082000000,-8394000000,-139000000,4865000000,8669000000,3804000000,32231000000,-5485000000,26746000000,4.02822813572797,4.02822813572797,4.165126564073566,16.384453879595902,4.442949242734343,13.522412134083602,11.221198068263472,11.221198068263472,3.0707206871291617,4.165126564073566,0.024549974624044648,11.170312377358828,4.02822813572797,,,,,0.5208372006682754,0.9199857435623273,0.4791627993317245,46.59966499162479,0.6898183870187602,0.3196826091462923,24.585672280139,0.12805132726935214,,0.0063,0.0132,,,Technology
